aloucara   F	  37817	     16	  719.7	  30485	-3.5695	  1.3279e-01  4.4079e+01  4.4646e+01  3.0831e+00 -1.2360e+01  2.6070e+02  1.5298e+00  3.2939e-01 -6.0547e+02  1.8258e+03  1.6649e+00  6.1704e-05  6.2236e+05  6.2245e+05
alte_ria   F	  10795	     34	   54.1	   3874	-1.7216	  8.5097e-01  3.4123e+01  1.6592e+01  3.7009e+00 -1.6586e+01  1.1142e+02  3.0999e+00  1.2641e-01 -5.8053e+01  6.2790e+02  7.5632e-01  9.8124e-04  8.5684e+04  8.5765e+04
altealte   F	  26383	     24	   55.3	    602	-1.8226	  7.5772e-01  3.4359e+01  1.6541e+01  3.4985e+00 -2.2037e+01  1.0812e+02  2.2082e+00  6.4903e-04  2.2144e+05  2.2150e+05
altearbo   F	  18509	     35	   53.8	    384	-1.6656	  8.1429e-01  2.2354e+01  2.8063e+01  6.7564e+00 -3.3591e+02  4.0642e+02  3.0000e+01  7.6096e-02 -5.6576e+01  1.7019e+02  3.2216e+00  1.0609e-03  1.4209e+05  1.4217e+05
altearbu   F	  17760	     16	   53.6	    672	-1.8191	  7.4626e-01  3.5210e+01  1.4860e+01  3.6402e+00 -4.9051e+01  1.3231e+02  2.3110e+00  6.2873e-04  1.4873e+05  1.4879e+05
alteatra   F	  20292	     24	   53.8	   2856	-1.7881	  7.6800e-01  2.5543e+01  2.4787e+01  6.1789e+00 -6.6732e+00  7.6744e+01  2.4756e+00  1.8107e-01 -1.1052e+02  6.4356e+02  1.4885e+00  4.6116e-04  1.6714e+05  1.6723e+05
altebras   F	  17757	     27	   58.3	    923	-2.1360	  5.0540e-01  3.3984e+01  1.6507e+01  4.1805e+00 -1.2492e+01  7.8726e+01  2.2746e+00  3.4839e-01 -3.6758e+02  5.9235e+02  4.6856e+00  4.6653e-04  1.7464e+05  1.7473e+05
alteburn   F	  22158	     20	   55.1	   1818	-1.9671	  6.8229e-01 -7.3092e+01  1.2356e+02  3.0000e+01 -2.5243e+02  3.2354e+02  1.2992e+01  1.7579e-01 -1.9676e+02  5.2436e+02  2.4725e+00  6.9459e-04  2.0084e+05  2.0093e+05
alteconj   F	  17710	     16	   53.5	    656	-1.8063	  7.5377e-01  3.5116e+01  1.4952e+01  3.6461e+00 -4.6504e+01  1.2864e+02  2.2886e+00  6.1734e-04  1.4726e+05  1.4732e+05
altedauc   F	  18899	     29	   54.7	    836	-1.7911	  8.0116e-01  3.4871e+01  1.5915e+01  3.4424e+00 -9.7628e+00  1.0659e+02  1.7723e+00  6.4306e-04  1.5584e+05  1.5590e+05
alteethz   F	  17393	     16	   53.8	    845	-1.8311	  7.6269e-01  3.5097e+01  1.4968e+01  3.5981e+00 -4.5471e+01  1.4254e+02  2.1016e+00  5.6044e-04  1.4661e+05  1.4667e+05
altehord   F	  16068	     16	   53.4	    883	-1.7884	  7.9915e-01  3.6515e+01  1.3564e+01  3.2333e+00 -3.9330e+01  1.4144e+02  1.9632e+00  7.2292e-04  1.3225e+05  1.3231e+05
alteinco   F	  16036	     16	   53.5	    904	-1.7957	  7.8784e-01  3.5850e+01  1.4180e+01  3.4526e+00 -3.3106e+01  1.3504e+02  1.9285e+00  6.6877e-04  1.3254e+05  1.3259e+05
alteinfe   F	  16231	     16	   53.6	   1021	-1.8184	  7.7724e-01  3.5633e+01  1.4397e+01  3.5059e+00 -2.8818e+01  1.3223e+02  1.8273e+00  5.9329e-04  1.3586e+05  1.3591e+05
altemeta   F	  16092	     16	   53.5	    842	-1.7879	  7.9838e-01  3.6865e+01  1.3216e+01  3.1710e+00 -4.3135e+01  1.4675e+02  2.0499e+00  6.2903e-04  1.3242e+05  1.3247e+05
altenova   F	  17373	     16	   53.7	    898	-1.8429	  7.5352e-01  3.5711e+01  1.4309e+01  3.4877e+00 -4.2171e+01  1.3743e+02  2.0223e+00  6.3456e-04  1.4738e+05  1.4743e+05
altepost   F	  18882	     16	   54.3	    715	-1.7809	  8.1507e-01  3.5718e+01  1.4971e+01  3.2147e+00 -4.2260e+01  1.4020e+02  2.1335e+00  8.0785e-04  1.5480e+05  1.5486e+05
alterosa   F	  20701	     17	   53.8	    632	-1.7700	  7.5550e-01  3.4214e+01  1.6049e+01  3.8460e+00 -8.6356e+00  8.4163e+01  1.9118e+00  5.2949e-04  1.6872e+05  1.6878e+05
altetrit   F	  17565	     16	   53.9	    942	-1.8455	  7.6089e-01  3.5929e+01  1.4145e+01  3.3794e+00 -4.1691e+01  1.4055e+02  1.9825e+00  6.1792e-04  1.4920e+05  1.4926e+05
altevent   F	  15998	     16	   53.4	    773	-1.7771	  7.9982e-01  3.5886e+01  1.4168e+01  3.3861e+00 -4.3814e+01  1.4493e+02  2.1270e+00  6.0107e-04  1.3086e+05  1.3091e+05
altevibu   F	  17774	     16	   53.7	    738	-1.8334	  7.4246e-01  3.5911e+01  1.4155e+01  3.4474e+00 -4.3125e+01  1.2710e+02  2.1649e+00  6.0606e-04  1.5002e+05  1.5007e+05
alvistru   F	   7299	     17	  905.5	  10127	-3.4820	  6.0456e-02  1.2728e+00  7.6789e+01  1.0647e+00 -3.4534e+02  1.1026e+03  2.3555e+00  2.1002e-04  1.1705e+05  1.1710e+05
amanmusc   F	  60927	     23	   53.1	    449	-1.4783	  9.0736e-01 -6.5911e+01  1.1678e+02  3.0000e+01  3.2478e+00  5.3873e+01  1.3678e+00  3.3008e-04  4.1335e+05  4.1341e+05
amanthie   F	  80305	     23	   56.5	    479	-1.7216	  8.6345e-01  2.7927e+01  2.5042e+01  4.3596e+00 -1.4357e+01  9.2952e+01  1.9695e+00  3.2883e-04  6.3671e+05  6.3678e+05
amarhypo   F	 200390	     20	  362.3	   9105	-3.1686	  3.1805e-01  3.1568e+01  5.7243e+01  3.9633e+00 -1.1541e+02  3.4143e+02  1.8893e+00  2.7073e-01 -4.4015e+02  1.2732e+03  2.2424e+00  3.7908e-05  2.9235e+06  2.9237e+06
amarpalm   F	  89355	     16	  347.5	  14579	-3.1682	  2.9534e-01 -2.5642e+01  1.1250e+02  9.2776e+00 -1.4015e+02  2.7245e+02  6.7663e+00  1.0109e-01 -2.1528e+02  7.9299e+02  1.6367e+00  4.5211e-05  1.3042e+06  1.3044e+06
amartric   F	 127560	     29	  375.7	  11822	-3.1992	  2.8678e-01  1.9347e+01  6.8952e+01  5.1062e+00 -1.8771e+01  1.9780e+02  1.5288e+00  2.4750e-01 -3.7152e+02  1.1688e+03  1.9741e+00  4.0840e-05  1.8793e+06  1.8794e+06
amartube   F	      9	     50	  147.5	   5369	-2.6546	  1.0000e+00  2.3963e+01  7.1527e+01  1.2276e+00  1.0713e-01  1.1578e+02  1.1638e+02
amaufero   F	  26134	     16	 3955.3	  95525	-4.2321	  5.7240e-02  6.1309e+01  2.7916e+01  1.4423e+00 -8.8607e+02  2.8485e+03  1.4415e+00  4.5618e-01 -2.4124e+03  6.8302e+03  2.0331e+00  5.0710e-05  5.1049e+05  5.1058e+05
amaumuta   F	  15857	     16	   65.5	    846	-2.0573	  7.2669e-01  2.7603e+01  3.1375e+01  3.4482e+00 -3.4507e+01  1.1430e+02  1.9566e+00  6.1211e-04  1.5021e+05  1.5027e+05
amaunige   F	  17729	     16	   68.0	    863	-2.0938	  7.2846e-01  3.1273e+01  2.9104e+01  2.8456e+00 -3.4050e+01  1.1474e+02  1.9437e+00  5.0595e-04  1.7095e+05  1.7100e+05
ambilept   F	  14529	     17	   81.9	    581	-1.9862	  8.1171e-01 -3.5083e+01  1.1066e+02  1.1223e+01 -1.4071e+02  2.5246e+02  3.4438e+00  4.1026e-04  1.3288e+05  1.3294e+05
amblamer   F	  14349	     17	 1389.2	  32132	-3.7862	  1.3203e-01  5.4852e+00  7.7348e+01  3.4338e+00 -3.1722e+02  9.9343e+02  1.6413e+00  4.6175e-01 -1.0915e+03  3.3563e+03  2.0731e+00  1.0429e-04  2.5039e+05  2.5048e+05
amblmacu   F	  43795	     16	 1783.1	  61772	-3.9471	  8.2530e-02  1.4141e+00  8.1268e+01  3.4642e+00 -3.5780e+02  1.0191e+03  1.8772e+00  3.7256e-01 -7.9587e+02  3.2610e+03  1.5979e+00  4.4709e-05  7.9643e+05  7.9652e+05
amblradi   F	 190846	     27	 2302.8	 162859	-4.1106	  5.2939e-02  6.5793e+01  3.5265e+01  1.2640e+00 -4.1889e+02  2.1523e+03  1.2108e+00  1.4391e-05  3.6147e+06  3.6147e+06
ambotric   F	 164686	     21	  398.6	  47089	-3.3894	  3.0523e-01  4.6275e+01  5.7446e+01  1.9777e+00 -3.6168e+01  2.5585e+02  1.2685e+00  2.3236e-01 -1.5341e+02  9.8806e+02  1.1859e+00  3.8704e-05  2.5700e+06  2.5701e+06
ambrarte   F	  98798	     16	  169.2	  28660	-2.9669	  3.8779e-01 -2.9580e+02  3.8224e+02  2.9402e+01 -2.0844e+01  2.5731e+02  9.1548e-01  3.7669e-01 -1.0127e+03  1.4547e+03  5.3221e+00  7.7582e-05  1.3515e+06  1.3516e+06
ambrkash   F	   1208	     16	  163.0	  85094	-3.2618	  3.3206e-01 -1.6779e+02  2.4155e+02  1.9453e+01 -9.5347e+00  2.0289e+02  8.3474e-01  5.1734e-01  9.8228e+02  3.8144e+03  1.4545e+00  1.1207e-03  1.8213e+04  1.8269e+04
ambrtrif   F	  99474	     16	  161.3	  16255	-2.9421	  3.8422e-01 -2.9229e+02  3.7855e+02  2.9566e+01 -4.0803e+01  2.7877e+02  1.1282e+00  4.9484e-01 -7.5406e+02  1.3730e+03  5.2800e+00  7.3595e-05  1.3491e+06  1.3492e+06
ambymexi   F	 242668	     20	27832.5	 477585	-4.9071	  3.0738e-10  3.3942e+01  6.7756e+01  1.0017e-05  1.6508e+01  1.9323e+03  4.3704e-01  1.9831e-05  5.8553e+06  5.8554e+06
amiacalv   F	 219374	     30	  525.2	 101392	-3.5381	  1.8028e-01  6.7925e+01  5.9026e+01  9.3661e-01  7.7657e+00  4.6565e+02  9.5311e-01  2.1319e-05  3.5725e+06  3.5726e+06
ammocaud   F	 175181	     30	  906.4	  81379	-3.7128	  1.0792e-01  5.3182e+01  3.8623e+01  1.7842e+00 -9.3391e+01  8.4574e+02  1.1343e+00  2.1273e-05  2.9959e+06  2.9960e+06
ammomong   F	  81477	     16	  275.8	  18680	-3.1164	  3.9476e-01  4.5600e+01  4.9593e+01  2.3310e+00 -7.3047e+01  4.8430e+02  1.2751e+00  5.3174e-01 -5.9115e+02  1.2528e+03  5.4476e+00  4.9472e-05  1.1696e+06  1.1697e+06
ammonels   F	 174422	     29	  918.2	  97115	-3.7356	  1.0373e-01  5.2878e+01  3.9118e+01  1.8044e+00 -8.2715e+01  8.3864e+02  1.0912e+00  2.0531e-05  3.0009e+06  3.0010e+06
amnilign   F	  29966	     23	   55.8	    757	-1.9032	  6.6859e-01  3.1197e+01  1.9721e+01  4.4488e+00 -1.0692e+01  9.0265e+01  1.9561e+00  3.3738e-04  2.6264e+05  2.6270e+05
amorresi   F	  20046	     23	   57.1	    679	-1.9016	  7.4013e-01  3.5382e+01  1.6251e+01  2.9435e+00 -1.7504e+01  1.0805e+02  2.1171e+00  3.9750e-04  1.7558e+05  1.7564e+05
ampequis   F	  21425	     23	   54.6	    581	-1.8318	  7.1410e-01  3.1694e+01  1.8743e+01  4.3891e+00 -2.4404e+01  1.0471e+02  2.3001e+00  4.9620e-04  1.8076e+05  1.8082e+05
amphamph   F	 196664	     29	  592.9	  85569	-3.6089	  4.3370e-01 -2.6504e+03  2.9362e+03  3.0000e+01 -2.5632e+02  1.4394e+03  1.1559e+00  2.5260e-05  3.2690e+06  3.2691e+06
amphcart   F	    838	     16	  144.4	   1207	-2.6353	  1.0000e+00 -1.0527e+02  2.1522e+02  2.9296e+00  1.8067e-03  1.0178e+04  1.0192e+04
amphfili   F	 229615	     28	 1161.2	 100923	-3.8074	  1.9468e-13 -6.6697e+02  8.5181e+02  1.0749e+02 -1.0823e+02  8.7215e+02  1.0937e+00  6.3301e-01  2.1188e+02  7.5121e+02  1.1211e+00  1.5401e-05  4.0250e+06  4.0251e+06
amphimpr   F	  23758	     16	  610.4	  99891	-3.6772	  5.9842e-01 -5.0331e+03  5.3417e+03  3.0000e+01  1.8351e+02  2.0156e+03  1.1226e+00  1.1086e-04  4.0244e+05  4.0249e+05
amphocel   F	 249240	     16	  594.6	  44765	-3.4860	  2.0145e-01  4.2368e+00  8.5495e+01  6.1250e+00 -1.2307e+01  1.8276e+02  2.3478e+00  2.0002e-01 -2.3345e+02  1.2272e+03  1.3273e+00  2.2316e-05  4.0020e+06  4.0021e+06
amphperc   F	    490	     17	  156.0	 866213	-3.3022	  9.7758e-02  1.6900e+01  4.5018e+00  3.7561e-01  1.3054e+01  6.3681e+01  6.9256e-01  6.7118e-01  8.9913e+01  5.3263e+02  5.8337e-01  3.7053e-03  7.4000e+03  7.4461e+03
amphquee   F	 155482	     16	   79.3	   6249	-2.5523	  4.5630e-01  2.6200e+01  2.2945e+01  3.4852e+00 -2.3496e+01  1.7407e+02  1.3069e+00  9.7281e-05  1.8252e+06  1.8252e+06
amphsols   F	  31557	     16	  237.5	 144787	-3.3854	  3.5786e-01 -3.0251e+01  8.5962e+01  1.6618e+01 -5.8849e+00  1.7153e+02  9.2640e-01  2.9138e-01 -3.4802e+02  5.0267e+03  1.2978e+00  6.2227e-05  4.9165e+05  4.9174e+05
ampucomp   F	  55697	     16	  164.4	 152840	-3.1074	  4.3362e-01 -5.1731e+00  8.3039e+01  5.7465e+00 -6.9266e+01  3.2290e+02  1.6777e+00  3.9855e-01 -1.9654e+02  2.5173e+03  8.5237e-01  8.6982e-05  7.9672e+05  7.9682e+05
amyetran   F	  85887	     16	  575.9	  81252	-3.5441	  1.1743e-01 -1.2064e+03  1.3083e+03  3.0000e+01  1.0766e+02  4.0212e+02  9.7425e-01  5.6839e-05  1.4022e+06  1.4023e+06
amylchai   F	  73949	     23	   57.1	    633	-1.6883	  8.5347e-01  1.4953e+01  3.8914e+01  7.6663e+00 -4.3125e+00  8.0045e+01  1.6196e+00  2.9480e-04  5.7488e+05  5.7494e+05
anabsimp   F	 119446	     30	10881.0	 352455	-4.6296	  8.8781e-02  7.5772e+01  1.9093e+02  2.7823e-01 -6.6089e+01  2.0275e+03  6.0628e-01  3.7673e-05  2.6638e+06  2.6639e+06
anabtest   F	 250621	     29	  297.7	  35917	-3.2278	  1.1900e-01  3.3132e+01  5.5972e+01  5.3973e+00  5.4934e+01  8.5553e+01  1.0581e+00  4.5567e-01 -7.5459e+01  6.9091e+02  1.1648e+00  1.9853e-05  3.7245e+06  3.7246e+06
anacocci   F	 197002	     23	  176.0	   5634	-2.9224	  3.0218e-01 -1.0731e+02  1.9634e+02  1.4825e+01 -5.7831e+01  2.3522e+02  1.5439e+00  5.3869e-01 -2.7391e+01  6.8992e+02  2.3712e+00  8.4788e-05  2.6508e+06  2.6509e+06
anaerobu   F	  50185	     23	  154.2	   1535	-2.5699	  1.8699e-02 -1.3014e+02  1.6984e+02  1.3210e+01  2.2022e+01  1.1122e+02  2.0216e+00  1.3385e-04  5.9444e+05  5.9450e+05
anancomo   F	 125754	     16	  301.3	   9630	-3.1366	  7.0845e-02  7.6397e+00  4.0293e+01  1.1732e+00  5.0520e+01  4.5014e+01  1.9796e+00  3.3783e-01 -1.4222e+02  6.0561e+02  1.7237e+00  4.4406e-05  1.8157e+06  1.8158e+06
anarocel   F	 228755	     18	  351.8	  38562	-3.2922	  6.9641e-02  4.3446e+01  4.6168e+01  5.1982e+00  5.7492e+01  6.4974e+01  1.1260e+00  4.0846e-01 -7.0439e+01  6.8578e+02  1.1677e+00  1.9701e-05  3.4679e+06  3.4680e+06
anasacut   F	 219897	     18	  975.6	 195710	-3.8175	  1.1427e-01  5.1300e+01  4.3076e+01  1.9287e+00 -6.4218e+01  8.6986e+02  9.5528e-01  1.5753e-05  3.8646e+06  3.8647e+06
anasfrat   F	  48803	     16	  122.4	 225951	-3.2715	  3.5651e-01 -1.8784e+02  2.5093e+02  3.0000e+01 -8.3600e+00  1.0629e+02  1.0681e+00  3.2138e-01 -4.1322e+02  3.2024e+03  9.8065e-01  6.9102e-05  7.3669e+05  7.3679e+05
anaslude   F	  67729	     18	  177.5	 227195	-3.3999	  4.2888e-01  2.5778e+01  3.8057e+01  3.9733e+00  1.9434e+01  2.2640e+02  7.7245e-01  2.6180e-01 -1.2284e+03  6.3324e+03  1.2293e+00  3.6318e-05  1.0570e+06  1.0571e+06
anasobli   F	  64451	     29	  157.5	 189871	-3.3607	  4.3926e-01  2.5887e+01  3.8054e+01  3.9494e+00  1.7402e+01  2.1297e+02  7.9872e-01  2.4932e-01 -1.4127e+03  6.2510e+03  1.2782e+00  3.7935e-05  9.9578e+05  9.9588e+05
anasplat   F	 211539	     16	 1006.1	 211284	-3.8433	  9.7517e-02  5.2283e+01  4.1255e+01  1.9733e+00 -9.7544e+01  8.9888e+02  9.5104e-01  1.6197e-05  3.7440e+06  3.7441e+06
ancinigr   F	  44982	     17	   95.7	  57877	-2.7241	  5.8963e-01 -4.0105e+01  1.1642e+02  9.9998e+00 -2.8586e+01  2.6234e+02  1.3461e+00  3.2894e-01 -3.7281e+02  3.4977e+03  9.9810e-01  1.6347e-04  5.6383e+05  5.6392e+05
ancycani   F	 156221	     23	   96.5	   3337	-2.6464	  6.7137e-01  4.4807e+01  1.8705e+01  1.2080e+00 -8.3717e+02  1.2768e+03  3.7829e+00  2.0923e-04  1.9108e+06  1.9109e+06
ancyceyl   F	 167909	     23	  158.7	   8419	-2.9707	  5.2026e-01  4.5019e+01  1.8318e+01  1.2144e+00 -6.6468e+02  9.9375e+02  3.9908e+00  2.8063e-01 -1.6055e+03  3.0551e+03  3.1515e+00  9.6742e-05  2.3047e+06  2.3048e+06
ancyduod   F	 105131	     23	  117.0	   4485	-2.7529	  3.2806e-02 -1.7137e+02  2.1350e+02  1.5839e+01  4.5958e+01  1.8599e+01  1.1110e+00  5.7404e-01 -2.6968e+02  6.2841e+02  2.3043e+00  1.5719e-04  1.3324e+06  1.3325e+06
andrfulv   F	  37411	     18	  104.7	  62937	-2.8608	  5.0987e-01 -2.3785e+02  3.1276e+02  3.0000e+01 -5.5961e+00  3.4809e+02  8.8121e-01  1.4887e-04  4.9235e+05  4.9241e+05
andrhaem   F	  37216	     16	  101.3	  69102	-2.8389	  5.1459e-01 -2.3791e+02  3.1235e+02  3.0000e+01 -4.1221e-01  3.1802e+02  8.4932e-01  1.5812e-04  4.8692e+05  4.8698e+05
andrpani   F	 142687	     16	  148.3	   5566	-2.8191	  4.3710e-01 -1.6141e+01  1.0145e+02  7.3524e+00 -6.8849e+01  2.5429e+02  2.3561e+00  3.2307e-01  1.0151e+02  5.3237e+02  1.6769e+00  5.3908e-05  1.8524e+06  1.8525e+06
anelstud   F	   1932	     16	 1036.0	  14975	-3.6413	  5.9768e-02 -1.8063e+02  2.6308e+02  3.0000e+01 -1.4229e+02  4.0204e+02  1.4966e+00  4.5103e-01 -2.9659e+03  4.8005e+03  3.8556e+00  5.4554e-04  3.2572e+04  3.2633e+04
anemviri   F	  11451	     16	  372.7	   4313	-3.0849	  2.3429e-01  6.0016e+01  4.4403e+01  9.4773e-01 -3.7351e+02  7.2233e+02  3.2029e+00  2.2249e-04  1.6279e+05  1.6284e+05
anetfoen   F	  87160	     17	  238.1	   5201	-3.0007	  3.9693e-01  3.9690e+01  5.2678e+01  2.8225e+00 -1.2628e+03  1.4636e+03  1.4690e+01  2.2069e-01 -2.1439e+02  8.9895e+02  2.4116e+00  6.1754e-05  1.2045e+06  1.2046e+06
angicant   F	  80860	     23	  221.5	  14229	-3.0963	  3.8962e-01  4.3350e+01  2.5411e+01  1.2376e+00 -1.1096e+02  1.8122e+02  5.0877e+00  8.9364e-02 -2.0407e+02  7.1614e+02  1.5560e+00  7.0441e-05  1.1563e+06  1.1564e+06
angicost   F	  87476	     23	  238.7	  16444	-3.1387	  1.7449e-01  2.0034e+01  4.0462e+01  5.0758e+00 -2.3065e+02  3.1181e+02  8.7073e+00  2.7939e-01 -1.7669e+02  7.4148e+02  1.5078e+00  8.1133e-05  1.2639e+06  1.2640e+06
angodean   F	      2	    841	 1664.0	     17	-3.2153	  1.0000e+00 -5.5127e+02  1.5663e+03  5.1651e+00  4.9929e-01  1.1414e+02  1.1022e+02
anguangu   F	 300887	     16	  725.9	 212615	-3.8937	  1.7910e-01 -6.9326e+02  1.0977e+03  4.6397e+00 -1.0617e+01  5.2287e+02  6.2016e-01  2.2883e-05  5.3911e+06  5.3911e+06
angujapo   F	 106233	     16	  565.8	 164261	-3.5822	  2.1927e-01  7.4517e+01  1.1096e+02  5.6424e-01 -5.9425e+01  5.1684e+02  1.0898e+00  3.4306e-05  1.7535e+06  1.7536e+06
angurost   F	 287058	     18	  638.8	  86489	-3.6095	  6.1908e-02  6.7344e+01  3.7014e+01  1.5524e+00 -3.7412e+01  5.3882e+02  1.0301e+00  1.7324e-05  4.7741e+06  4.7742e+06
angutrit   F	  34610	     16	   55.6	   3566	-2.2481	  6.6309e-01 -9.9463e+01  1.4846e+02  3.0000e+01 -3.8856e+02  4.7485e+02  1.5035e+01  8.0072e-02 -4.7910e+02  9.5931e+02  2.7306e+00  2.8721e-04  3.5821e+05  3.5830e+05
anispegr   F	  74265	     16	  258.6	  10046	-3.0154	  7.5505e-02  9.6901e+00  6.0926e+01  7.5629e-01 -1.0197e+01  1.8789e+02  1.3490e+00  7.3660e-01  5.2274e+01  2.2871e+02  2.8842e+00  8.2659e-05  1.0302e+06  1.0303e+06
anissimp   F	  81943	     23	  226.4	   2604	-2.8451	  1.8892e-01  3.3638e+01  5.7671e+01  1.1546e+00 -1.1022e+02  3.0944e+02  2.6336e+00  1.0641e-04  1.0747e+06  1.0748e+06
anncalge   F	      5	     52	 1174.5	    274	-4.7524	  1.0000e+00  5.1900e+01  1.2097e+02  1.9476e-01  1.8001e-01  8.2754e+01  8.1583e+01
annejapo   F	 156090	     21	  698.3	  37908	-3.5560	  4.6346e-02  5.3067e+01  6.2828e+01  2.1225e+00 -7.1648e+01  6.2657e+02  1.2786e+00  2.7690e-05  2.5571e+06  2.5571e+06
annumaet   F	  21447	     24	   63.8	    542	-1.9245	  8.2499e-01  3.4963e+01  2.2747e+01  2.6918e+00 -2.8981e+01  1.2282e+02  2.3312e+00  3.8760e-04  1.9006e+05  1.9012e+05
annutrun   F	  21635	     21	   63.2	    533	-1.9395	  7.6999e-01  3.3403e+01  2.3547e+01  3.0401e+00 -2.9259e+01  1.1963e+02  2.4757e+00  3.1748e-04  1.9323e+05  1.9329e+05
anolcaro   F	 304454	     16	 2243.1	 147482	-4.2585	  4.9719e-02  4.7137e+01  5.5327e+01  1.9584e+00 -2.1922e+02  1.7337e+03  8.1209e-01  1.2721e-05  5.9811e+06  5.9811e+06
anolsagr   F	 212531	     28	 1914.5	 127134	-4.0204	  1.3365e-01  7.0436e+01  6.6487e+01  7.3351e-01 -3.2263e+02  1.9491e+03  1.2589e+00  1.6604e-05  3.9374e+06  3.9375e+06
anombomb   F	  84551	     23	   57.4	    467	-1.6739	  8.5045e-01  9.7421e+00  4.4398e+01  8.6256e+00 -7.4842e+00  7.7102e+01  1.8604e+00  2.9510e-04  6.5110e+05  6.5117e+05
anomimbe   F	 203829	     19	  960.5	 155584	-3.7976	  8.7198e-02  4.9724e+01  3.9548e+01  2.1825e+00 -8.3289e+01  8.3885e+02  9.9634e-01  1.8216e-05  3.5646e+06  3.5646e+06
anopalbi   F	  57730	     29	  112.3	  99190	-3.0821	  4.7865e-01 -5.1036e+01  1.2265e+02  1.2104e+01  7.5571e+00  1.7083e+02  1.1064e+00  2.1078e-01 -2.1862e+02  1.8953e+03  1.0502e+00  5.0646e-05  8.1879e+05  8.1889e+05
anopaqua   F	  52923	     30	  104.1	  87758	-3.0270	  5.1524e-01  9.8341e+00  6.1326e+01  6.1319e+00 -8.1164e-01  2.4634e+02  1.0179e+00  2.3809e-01 -1.5287e+02  2.1175e+03  1.0783e+00  5.8090e-05  7.3669e+05  7.3679e+05
anoparab   F	  61693	     29	  139.5	 131547	-3.1932	  4.5204e-01 -2.9292e+01  1.0171e+02  9.6956e+00 -3.0764e-01  1.7336e+02  1.2648e+00  1.8890e-01 -2.2768e+02  2.0357e+03  1.0253e+00  3.9760e-05  9.0655e+05  9.0665e+05
anopbell   F	  43737	     30	   85.3	  52390	-2.7998	  5.5876e-01 -1.1515e+01  7.9384e+01  9.1734e+00  4.0090e+00  2.1832e+02  8.8988e-01  3.0101e-01 -4.8785e+02  2.6720e+03  1.3181e+00  7.1845e-05  5.6268e+05  5.6278e+05
anopcolu   F	  58267	     29	  130.2	 127408	-3.1704	  4.6131e-01 -4.9788e+01  1.2228e+02  1.1751e+01 -8.1859e-01  1.7799e+02  1.2510e+00  1.9213e-01 -2.4591e+02  2.1051e+03  1.0333e+00  4.1814e-05  8.5008e+05  8.5018e+05
anopcous   F	  46581	     30	   94.6	  78746	-2.9292	  5.0890e-01  1.7885e+01  5.2024e+01  5.8036e+00  7.0817e+00  1.6116e+02  9.8616e-01  2.4870e-01 -1.7349e+02  1.6656e+03  1.0340e+00  7.5034e-05  6.2779e+05  6.2789e+05
anopcruz   F	  42945	     30	   84.5	  44810	-2.7726	  5.6320e-01 -1.8336e+01  8.6551e+01  1.0227e+01  8.4032e+00  1.9585e+02  8.9756e-01  2.7841e-01 -5.9408e+02  2.4490e+03  1.3687e+00  7.4965e-05  5.4801e+05  5.4811e+05
anopdarl   F	  52699	     30	  107.3	  91673	-3.0432	  4.9237e-01 -3.3391e+01  1.0490e+02  1.0292e+01  5.0963e+00  1.7246e+02  1.1474e+00  2.1011e-01 -2.0662e+02  1.8480e+03  1.0520e+00  4.8104e-05  7.3811e+05  7.3820e+05
anopfimb   F	 228606	     30	  409.0	  30148	-3.3211	  5.7073e-02  5.4713e+01  3.5454e+01  4.0790e+00  5.6428e+01  5.9797e+01  1.3110e+00  3.5597e-01 -1.2530e+02  7.5784e+02  1.2968e+00  2.2762e-05  3.4968e+06  3.4969e+06
anopfune   F	  59137	     30	  145.7	 156978	-3.1880	  4.4523e-01  1.5544e+00  6.9011e+01  7.4311e+00  1.4777e+01  1.7458e+02  1.0256e+00  2.0914e-01 -1.9810e+02  1.9161e+03  9.6862e-01  5.4138e-05  8.6779e+05  8.6789e+05
anopgamb   F	  49121	     25	   99.8	  70353	-2.9632	  4.9196e-01 -4.6237e+01  1.1889e+02  1.1574e+01  3.8593e+00  1.5443e+02  1.0552e+00  2.7738e-01 -3.2638e+02  2.2044e+03  1.1282e+00  5.9242e-05  6.6982e+05  6.6991e+05
anopglab   F	  75612	     20	  336.9	 112072	-3.4006	  2.4499e-01 -7.5705e+00  6.1677e+01  1.5744e+01  3.2728e+01  9.7874e+01  8.0868e-01  3.8120e-01 -6.5198e+02  3.1284e+03  1.2847e+00  4.8693e-05  1.1845e+06  1.1846e+06
anopgrac   F	  89602	     30	  256.8	 156488	-3.2748	  2.4769e-01 -3.0651e+02  3.8762e+02  3.0000e+01  1.9942e+00  2.0223e+02  1.3751e+00  5.1020e-01 -1.0676e+02  1.5097e+03  8.3603e-01  4.3218e-05  1.3520e+06  1.3521e+06
anopmacu   F	  41697	     30	   94.3	  92218	-2.9287	  5.3205e-01  1.7651e+00  6.9333e+01  7.6273e+00  2.9857e+00  2.1261e+02  1.0426e+00  2.5116e-01 -2.3423e+02  2.1684e+03  1.0266e+00  6.9139e-05  5.6203e+05  5.6213e+05
